Country,state,route,year,month,day,Obs,TotalSpp,StartTemp,EndTemp,TempScale,StartWind,EndWind,StartSky,EndSky,StartTime,EndTime,assistant,RunType
840,53,086,1995,6,18,        980560,54,40,38,F,0,0,2,2,0518,0907,0,1
840,53,086,1996,6,12,        980560,54,39,52,F,0,0,0,0,0518,0920,0,1
840,53,086,1997,6,15,        980560,61,58,65,F,1,0,1,0,0518,0926,0,1
840,53,086,1998,6,30,        980560,53,45,50,F,0,0,0,0,0520,0925,1,1
840,53,086,1999,6,16,        980769,47,53,64,F,0,0,1,0,0518,0935,1,1
840,53,086,2000,6,19,        980769,49,55,55,F,0,2,1,2,0518,0930,1,1
840,53,086,2001,6,14,        980769,47,30,51,F,0,0,0,1,0518,0957,1,1
840,53,086,2002,6,21,        980769,45,48,52,F,0,0,1,0,0518,0930,1,1
840,53,086,2003,6,25,        980769,46,40,46,F,0,0,0,0,0518,0848,0,1
840,53,086,2004,6,17,        980769,47,41,64,F,0,2,0,0,0518,1015,1,1
840,53,086,2005,6,15,        980769,45,56,62,F,0,0,2,0,0523,0941,1,1
840,53,086,2007,6,22,        980769,42,60,60,F,0,0,0,0,0518,0925,0,1
840,53,086,2008,6,21,        980769,44,48,60,F,0,0,0,0,0518,0944,1,1
840,53,086,2009,6,23,        980769,45,43,52,F,0,0,0,0,0625,0952,0,0
840,53,086,2010,6,22,       1190850,42,40,55,F,1,2,5,2,0518,1020,0,1
840,53,086,2011,7,2,       1190850,43,42,56,F,0,1,0,0,0522,1037,1,1
840,53,086,2012,7,5,       1190850,50,7,16,C,0,0,1,2,0515,1035,0,1
840,53,086,2013,7,4,       1190850,53,56,73,F,0,2,1,2,0519,1038,0,1
840,53,086,2014,7,4,       1190850,51,54,72,F,0,1,0,1,0512,1020,0,1
840,53,086,2015,6,25,       1190850,49,53,68,F,0,0,0,0,0518,1021,0,1
840,53,086,2016,7,1,       1190850,55,46,75,F,0,0,0,0,0518,1023,0,1
840,53,086,2017,6,30,       1190850,49,48,66,F,0,1,0,0,0518,1027,0,1
840,53,086,2018,6,25,       1190850,45,46,68,F,0,0,0,1,0518,1017,0,1
840,53,086,2019,6,29,       1190850,51,42,66,F,0,1,2,0,0518,1025,0,1
840,53,087,1993,5,31,       1120291,51,40,52,F,0,1,1,1,0514,1015,0,1
840,53,087,1994,6,18,       1120291,54,35,52,F,0,1,1,0,0514,0936,0,1
840,53,087,1995,6,10,       1120291,44,50,62,F,0,3,2,0,0514,0935,0,1
840,53,087,1997,5,31,       1120291,52,41,58,F,0,2,0,1,0516,0940,1,1
840,53,087,1998,6,13,       1120291,47,45,60,F,0,1,1,1,0521,0938,1,1
840,53,087,2000,5,27,       1120291,55,36,63,F,1,1,0,0,0514,1001,1,1
840,53,087,2001,5,27,       1120291,50,48,65,F,0,0,2,2,0514,0923,1,1
840,53,087,2002,6,15,       1120291,51,44,64,F,1,1,1,0,0514,0952,1,1
840,53,087,2004,6,5,       1120291,55,40,63,F,0,2,0,0,0514,0940,1,1
840,53,087,2005,6,6,       1120291,47,38,48,F,0,3,2,2,0514,0940,1,1
840,53,087,2006,6,27,       1120291,51,46,66,F,0,2,0,0,0514,0934,0,1
840,53,087,2007,6,3,       1120291,56,37,70,F,1,1,0,0,0514,0949,0,1
840,53,087,2008,6,14,       1120291,53,36,64,F,0,2,0,0,0514,0942,1,1
840,53,087,2009,6,13,       1120291,51,32,60,F,0,1,0,1,0514,0946,1,1
840,53,087,2010,6,26,       1120291,47,40,60,F,0,1,1,1,0514,0946,1,1
840,53,087,2011,6,26,       1120291,46,38,58,F,0,3,1,1,0514,0955,1,1
840,53,087,2012,6,24,       1120291,55,54,79,F,1,2,0,0,0514,1002,1,1
840,53,087,2014,6,19,       1120291,47,38,60,F,0,3,2,1,0514,0957,1,1
840,53,087,2015,5,30,       1120291,52,38,58,F,0,2,1,1,0514,0951,1,1
840,53,087,2016,6,17,       1120291,48,27,48,F,0,2,0,2,0514,0941,1,1
840,53,087,2017,6,19,       1120291,47,32,64,F,0,2,0,0,0514,0955,1,1
840,53,087,2018,6,2,       1120291,48,26,55,F,0,1,0,0,0514,1005,1,1
840,53,087,2019,6,24,       1120291,47,38,56,F,0,2,1,1,0514,0946,1,1
840,53,097,1994,5,28,       1120291,47,32,45,F,0,2,0,1,0514,0952,0,1
840,53,097,1995,5,27,       1120291,40,45,57,F,2,2,2,2,0514,0957,0,1
840,53,097,1996,6,2,       1120291,51,28,42,F,3,3,0,0,0514,0954,0,1
840,53,097,1998,6,14,       1120291,43,44,55,F,0,2,1,2,0531,0956,1,1
840,53,097,1999,7,4,       1120291,53,37,66,F,0,2,0,1,0517,1000,1,1
840,53,097,2000,5,28,       1120291,51,47,60,F,0,3,2,2,0514,1007,1,1
840,53,097,2001,7,2,       1120291,54,51,70,F,2,1,0,0,0514,1000,1,1
840,53,097,2002,6,14,       1120291,51,34,59,F,1,1,0,0,0522,1007,1,1
840,53,097,2004,6,6,       1120291,48,46,64,F,1,3,0,0,0514,1020,1,1
840,53,097,2005,6,5,       1120291,49,40,58,F,0,2,0,1,0514,1006,1,1
840,53,097,2006,6,25,       1120291,49,40,66,F,0,1,0,0,0514,1004,0,1
840,53,097,2007,6,2,       1120291,50,38,78,F,0,1,0,0,0514,1033,0,1
840,53,097,2008,6,29,       1120291,45,46,74,F,0,1,0,0,0514,1014,1,1
840,53,097,2009,6,27,       1120291,46,28,66,F,0,1,0,0,0514,1008,1,1
840,53,097,2010,6,27,       1120291,53,34,73,F,0,2,0,0,0514,1024,1,1
840,53,097,2011,6,27,       1120291,53,32,66,F,0,1,0,0,0514,0956,1,1
840,53,097,2012,6,25,       1120291,50,54,82,F,0,3,0,0,0514,1021,1,1
840,53,097,2013,6,27,       1120291,50,40,70,F,1,1,0,0,0514,1000,1,1
840,53,097,2015,5,31,       1120291,57,44,66,F,1,2,1,1,0515,1012,1,1
