RootFolder,File,RelativePath,DateTime,DeleteFlag,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment,
23-002_242_P,IMG_0130.JPG,DCIM\100_BTCF, 2023-01-09 12:21:33,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0131.JPG,DCIM\100_BTCF, 2023-01-09 12:22:50,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0132.JPG,DCIM\100_BTCF, 2023-01-09 12:22:52,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0133.JPG,DCIM\100_BTCF, 2023-01-09 12:22:54,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0134.JPG,DCIM\100_BTCF, 2023-01-09 12:22:56,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0135.JPG,DCIM\100_BTCF, 2023-01-09 12:22:58,false,true,2,242,0,0,5,0,0,0,0,0,,0,,
23-002_242_P,IMG_0136.JPG,DCIM\100_BTCF, 2023-01-09 12:24:18,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0137.JPG,DCIM\100_BTCF, 2023-01-09 12:24:20,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0138.JPG,DCIM\100_BTCF, 2023-01-09 12:24:22,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0139.JPG,DCIM\100_BTCF, 2023-01-09 12:24:25,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0140.JPG,DCIM\100_BTCF, 2023-01-09 12:24:27,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0141.JPG,DCIM\100_BTCF, 2023-01-09 12:25:48,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0142.JPG,DCIM\100_BTCF, 2023-01-09 12:25:50,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0143.JPG,DCIM\100_BTCF, 2023-01-09 12:25:53,false,true,2,242,0,0,12,0,0,0,0,0,,0,,
23-002_242_P,IMG_0144.JPG,DCIM\100_BTCF, 2023-01-09 12:25:55,false,true,2,242,0,0,13,0,0,0,0,0,,0,,
23-002_242_P,IMG_0145.JPG,DCIM\100_BTCF, 2023-01-09 12:25:57,false,true,2,242,0,0,13,0,0,0,0,0,,0,,
23-002_242_P,IMG_0146.JPG,DCIM\100_BTCF, 2023-01-09 12:27:42,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0147.JPG,DCIM\100_BTCF, 2023-01-09 12:27:44,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0148.JPG,DCIM\100_BTCF, 2023-01-09 12:27:46,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0149.JPG,DCIM\100_BTCF, 2023-01-09 12:27:48,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0150.JPG,DCIM\100_BTCF, 2023-01-09 12:27:50,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0151.JPG,DCIM\100_BTCF, 2023-01-09 12:29:16,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0152.JPG,DCIM\100_BTCF, 2023-01-09 12:29:18,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0153.JPG,DCIM\100_BTCF, 2023-01-09 12:29:20,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0154.JPG,DCIM\100_BTCF, 2023-01-09 12:29:22,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0155.JPG,DCIM\100_BTCF, 2023-01-09 12:29:24,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0156.JPG,DCIM\100_BTCF, 2023-01-09 12:30:40,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0157.JPG,DCIM\100_BTCF, 2023-01-09 12:30:42,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0158.JPG,DCIM\100_BTCF, 2023-01-09 12:30:44,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0159.JPG,DCIM\100_BTCF, 2023-01-09 12:30:46,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0160.JPG,DCIM\100_BTCF, 2023-01-09 12:30:49,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0161.JPG,DCIM\100_BTCF, 2023-01-09 12:32:53,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0162.JPG,DCIM\100_BTCF, 2023-01-09 12:32:54,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0163.JPG,DCIM\100_BTCF, 2023-01-09 12:32:57,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0164.JPG,DCIM\100_BTCF, 2023-01-09 12:32:59,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0165.JPG,DCIM\100_BTCF, 2023-01-09 12:33:01,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0166.JPG,DCIM\100_BTCF, 2023-01-09 12:34:32,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0167.JPG,DCIM\100_BTCF, 2023-01-09 12:34:34,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0168.JPG,DCIM\100_BTCF, 2023-01-09 12:34:36,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0169.JPG,DCIM\100_BTCF, 2023-01-09 12:34:38,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0170.JPG,DCIM\100_BTCF, 2023-01-09 12:34:40,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0171.JPG,DCIM\100_BTCF, 2023-01-09 12:36:30,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0172.JPG,DCIM\100_BTCF, 2023-01-09 12:36:31,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0173.JPG,DCIM\100_BTCF, 2023-01-09 12:36:33,false,true,2,242,0,0,12,0,0,0,0,0,,0,,
23-002_242_P,IMG_0174.JPG,DCIM\100_BTCF, 2023-01-09 12:36:36,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0175.JPG,DCIM\100_BTCF, 2023-01-09 12:36:38,false,true,2,242,0,0,12,0,0,0,0,0,,0,,
23-002_242_P,IMG_0176.JPG,DCIM\100_BTCF, 2023-01-09 12:37:55,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0177.JPG,DCIM\100_BTCF, 2023-01-09 12:37:57,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0178.JPG,DCIM\100_BTCF, 2023-01-09 12:37:59,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0179.JPG,DCIM\100_BTCF, 2023-01-09 12:38:01,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0180.JPG,DCIM\100_BTCF, 2023-01-09 12:38:04,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0181.JPG,DCIM\100_BTCF, 2023-01-09 12:40:06,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0182.JPG,DCIM\100_BTCF, 2023-01-09 12:40:08,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
